0.97155063467078362	2	2	4.7	3.2	1.6	0.2	"Iris-setosa"
0.94180984386192368	2	2	5	3	1.6	0.2	"Iris-setosa"
2.0817248691876236	2	2	6.3	2.3	4.4	1.3	"Iris-versicolor"
1.0006817861285269	2	2	4.8	3.4	1.9	0.2	"Iris-setosa"
0.96248560542137707	2	2	4.4	3	1.3	0.2	"Iris-setosa"
2.8299216256694435	2	2	6.8	3	5.5	2.1	"Iris-virginica"
1.1335408721066598	2	2	5.1	3.8	1.9	0.4	"Iris-setosa"
2.249638995288556	2	2	6.9	3.1	4.9	1.5	"Iris-versicolor"
2.6145082275350564	2	2	6.5	3	5.5	1.8	"Iris-virginica"
2.327551179140491	2	2	5.6	3	4.5	1.5	"Iris-versicolor"
1.0810232616044071	2	2	5.1	3.7	1.5	0.4	"Iris-setosa"
2.25078622339514	2	2	6.5	2.8	4.6	1.5	"Iris-versicolor"
2.1542014562420397	2	2	5.7	2.8	4.5	1.3	"Iris-versicolor"
2.207338275032555	2	2	5.2	2.7	3.9	1.4	"Iris-versicolor"
0.85665197987678665	2	2	4.9	3.1	1.5	0.1	"Iris-setosa"
2.1089341587632497	2	2	5.5	2.5	4	1.3	"Iris-versicolor"
2.25792939076243	2	2	5.9	3	4.2	1.5	"Iris-versicolor"
3.1380569293184055	2	2	6.3	3.4	5.6	2.4	"Iris-virginica"
0.96515657495564833	2	2	5.7	3.8	1.7	0.3	"Iris-setosa"
2.7144179644145905	2	2	5.8	2.7	5.1	1.9	"Iris-virginica"
3.1931156099910378	2	2	6.7	3.3	5.7	2.5	"Iris-virginica"
2.1144996549246611	2	2	5.7	2.9	4.2	1.3	"Iris-versicolor"
0.94964272511800152	3	3	5.2	3.5	1.5	0.2	"Iris-setosa"
1.0489336296708358	3	3	4.8	3.1	1.6	0.2	"Iris-setosa"
0.87366708527199788	3	3	5.4	3.4	1.5	0.4	"Iris-setosa"
0.903606914981	3	3	5.5	4.2	1.4	0.2	"Iris-setosa"
0.974378800082444	3	3	4.4	3.2	1.3	0.2	"Iris-setosa"
0.91333597337272721	3	3	4.8	3	1.4	0.3	"Iris-setosa"
2.8849917405838705	3	3	7.2	3.6	6.1	2.5	"Iris-virginica"
2.5733410833095722	3	3	6.4	2.7	5.3	1.9	"Iris-virginica"
0.94967268380244119	3	3	5.3	3.7	1.5	0.2	"Iris-setosa"
0.914114132178857	3	3	5	3.3	1.4	0.2	"Iris-setosa"
2.0523460576393431	3	3	5.5	2.3	4	1.3	"Iris-versicolor"
2.5811251281806231	3	3	6.4	3.2	5.3	2.3	"Iris-virginica"
1.827354322092708	3	3	4.9	2.4	3.3	1	"Iris-versicolor"
2.2228596141095536	3	3	6.6	2.9	4.6	1.3	"Iris-versicolor"
3.1490134002025867	3	3	7.7	2.6	6.9	2.3	"Iris-virginica"
2.4803451982300757	3	3	6	2.2	5	1.5	"Iris-virginica"
1.8678732715625026	3	3	5.6	2.9	3.6	1.3	"Iris-versicolor"
2.3788696106810496	3	3	6.3	2.7	4.9	1.8	"Iris-virginica"
2.3916813456128567	3	3	6.3	2.5	4.9	1.5	"Iris-versicolor"
2.0950796487897687	3	3	6.4	2.9	4.3	1.3	"Iris-versicolor"
2.9845416746519446	3	3	7.9	3.8	6.4	2	"Iris-virginica"
2.4534087676525513	3	3	6.1	3	4.9	1.8	"Iris-virginica"
2.2718246199416039	3	3	6.8	2.8	4.8	1.4	"Iris-versicolor"
2.3938623411862152	3	3	6.7	3	5	1.7	"Iris-versicolor"
2.8537606110741756	3	3	6.1	2.6	5.6	1.4	"Iris-virginica"
0.92838862124677179	3	3	5.4	3.7	1.5	0.2	"Iris-setosa"
0.70487531245313451	3	3	5.8	4	1.2	0.2	"Iris-setosa"
2.7409097714678441	3	3	6.4	3.1	5.5	1.8	"Iris-virginica"
2.2093176525464395	3	3	5.7	3	4.2	1.2	"Iris-versicolor"
2.6655887682673787	3	3	6.7	3.1	5.6	2.4	"Iris-virginica"
0.916385003805534	3	3	5.7	4.4	1.5	0.4	"Iris-setosa"
2.8366850588201928	3	3	6.8	3.2	5.9	2.3	"Iris-virginica"
1.0099829830073574	3	3	5.4	3.4	1.7	0.2	"Iris-setosa"
1.0290524038823952	3	3	5.1	3.3	1.7	0.5	"Iris-setosa"
2.7017899713424454	3	3	6.2	3.4	5.4	2.3	"Iris-virginica"
1.1800652458220515	4	4	4.5	2.3	1.3	0.3	"Iris-setosa"
3.0195265598994756	4	4	6.9	3.2	5.7	2.3	"Iris-virginica"
0.90796705969917813	4	4	5.1	3.5	1.4	0.2	"Iris-setosa"
2.956180991521312	4	4	7.7	2.8	6.7	2	"Iris-virginica"
2.7148212746645952	4	4	5.8	2.7	5.1	1.9	"Iris-virginica"
2.9187555747232339	4	4	7.1	3	5.9	2.1	"Iris-virginica"
2.3078858635315478	4	4	6	3.4	4.5	1.6	"Iris-versicolor"
0.90364256459582992	4	4	4.9	3.1	1.5	0.1	"Iris-setosa"
0.92884948496928632	4	4	5.2	3.4	1.4	0.2	"Iris-setosa"
2.9116963083898129	4	4	6.4	2.8	5.6	2.1	"Iris-virginica"
2.5172909663823924	4	4	7.2	3	5.8	1.6	"Iris-virginica"
0.8441008496982888	4	4	4.6	3.6	1	0.2	"Iris-setosa"
2.2304637889520627	4	4	6.6	3	4.4	1.4	"Iris-versicolor"
0.94084397383339846	4	4	5.1	3.8	1.5	0.3	"Iris-setosa"
2.3935271904400417	4	4	6.3	2.8	5.1	1.5	"Iris-virginica"
2.7525582641636794	4	4	6.7	2.5	5.8	1.8	"Iris-virginica"
0.91101466396231789	4	4	4.8	3	1.4	0.1	"Iris-setosa"
2.7228311892851567	4	4	6.5	3.2	5.1	2	"Iris-virginica"
2.1417022312787233	4	4	6.1	2.8	4	1.3	"Iris-versicolor"
2.090395698894314	4	4	5.8	2.6	4	1.2	"Iris-versicolor"
2.8552009374233505	4	4	6.9	3.1	5.4	2.1	"Iris-virginica"
1.9082648639020723	4	4	5	2.3	3.3	1	"Iris-versicolor"
2.9897552066780388	4	4	6.9	3.1	5.1	2.3	"Iris-virginica"
1.8892245182245402	4	4	5.7	2.6	3.5	1	"Iris-versicolor"
2.2587046352819291	4	4	6.1	2.9	4.7	1.4	"Iris-versicolor"
2.2759299891936156	4	4	6.4	3.2	4.5	1.5	"Iris-versicolor"
2.1502932648357751	4	4	6.2	2.9	4.3	1.3	"Iris-versicolor"
2.756897697905818	4	4	6.3	2.5	5	1.9	"Iris-virginica"
2.767048846845293	4	4	6.5	3	5.2	2	"Iris-virginica"
0.94849929774210051	4	4	4.6	3.2	1.4	0.2	"Iris-setosa"
2.8195609039002658	4	4	5.7	2.5	5	2	"Iris-virginica"
